Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques,Nom communes équipées,Code INSEE communes équipées,Densite de la Station,hour,latitude,longitude,arrondissement
6107,Place Alphonse Deville,OUI,22,6,16,13,3,OUI,OUI,2025-03-13 17:02:28+00:00,"48.850188262662, 2.3275961726904",Paris,75056,0.7272727272727273,17,48.850188262662,2.3275961726904,6.0
31023,Place François Mitterand,OUI,34,34,0,0,0,OUI,OUI,2025-03-13 16:56:36+00:00,"48.86492782016328, 2.442958317697048",Montreuil,93048,0.0,17,48.86492782016328,2.442958317697048,Hors Paris
16029,Maison de Radio - France,OUI,41,1,40,39,1,OUI,OUI,2025-03-13 17:02:21+00:00,"48.85132886434057, 2.277785539627075",Paris,75056,0.975609756097561,17,48.85132886434057,2.277785539627075,16.0
21024,Billancourt - Général Leclerc,OUI,22,21,1,0,1,OUI,OUI,2025-03-13 17:01:08+00:00,"48.8322649, 2.2380413",Boulogne-Billancourt,92012,0.045454545454545456,17,48.8322649,2.2380413,Hors Paris
8019,Naples - Rome,OUI,25,24,1,0,1,OUI,OUI,2025-03-13 17:00:14+00:00,"48.879960700846226, 2.321358695626259",Paris,75056,0.04,17,48.879960700846226,2.321358695626259,8.0
2001,Greneta - Sebastopol,OUI,31,1,30,28,2,OUI,OUI,2025-03-13 17:01:12+00:00,"48.865242333228, 2.3516669869423",Paris,75056,0.967741935483871,17,48.865242333228,2.3516669869423,2.0
9017,Lallier - Trudaine,OUI,28,25,3,0,3,OUI,OUI,2025-03-13 17:01:12+00:00,"48.88109246617963, 2.3408224806189537",Paris,75056,0.10714285714285714,17,48.88109246617963,2.3408224806189537,9.0
20019,Place du Maquis du Vercors,OUI,30,30,0,0,0,OUI,OUI,2025-03-13 16:57:56+00:00,"48.877321579493575, 2.4083782732486725",Paris,75056,0.0,17,48.877321579493575,2.4083782732486725,20.0
16112,Chernoviz - Raynouard,OUI,36,34,2,0,2,OUI,OUI,2025-03-13 17:01:35+00:00,"48.8569864146289, 2.282173218142987",Paris,75056,0.05555555555555555,17,48.8569864146289,2.282173218142987,16.0
18137,Poissonniers - Nord,OUI,27,26,1,0,1,OUI,OUI,2025-03-13 16:56:09+00:00,"48.892511213520656, 2.3522228747606277",Paris,75056,0.037037037037037035,17,48.892511213520656,2.3522228747606277,18.0
15003,Gare Montparnasse - Vaugirard,OUI,65,35,30,7,23,OUI,OUI,2025-03-13 17:00:06+00:00,"48.8418071798797, 2.31951002690117",Paris,75056,0.46153846153846156,17,48.8418071798797,2.31951002690117,15.0
7101,Raspail - Chomel,OUI,48,20,28,23,5,OUI,OUI,2025-03-13 17:01:50+00:00,"48.852233164303, 2.3266580700874",Paris,75056,0.5833333333333334,17,48.852233164303,2.3266580700874,7.0
6032,Sabot - Rennes,OUI,24,4,20,18,2,OUI,OUI,2025-03-13 17:01:11+00:00,"48.852575112948415, 2.331552766263485",Paris,75056,0.8333333333333334,17,48.852575112948415,2.331552766263485,6.0
8056,Beaujon - Wagram,OUI,28,26,2,1,1,OUI,OUI,2025-03-13 17:00:41+00:00,"48.875352455985, 2.2964416444302",Paris,75056,0.07142857142857142,17,48.875352455985,2.2964416444302,8.0
7020,Champ de Mars - Cler,OUI,40,13,27,25,2,OUI,OUI,2025-03-13 16:59:44+00:00,"48.856691550115315, 2.306646779179573",Paris,75056,0.675,17,48.856691550115315,2.306646779179573,7.0
17116,Reims - Porte d'Asnières,OUI,25,21,4,1,3,OUI,OUI,2025-03-13 17:01:38+00:00,"48.891834448210986, 2.300144659954865",Paris,75056,0.16,17,48.891834448210986,2.300144659954865,17.0
10036,Aqueduc - Villette,OUI,24,20,4,0,4,OUI,OUI,2025-03-13 17:00:28+00:00,"48.883886063895, 2.367198803315",Paris,75056,0.16666666666666666,17,48.883886063895,2.367198803315,10.0
13041,Porte d'Ivry,OUI,49,47,2,1,1,OUI,OUI,2025-03-13 17:01:12+00:00,"48.821768747596, 2.3688706755638",Paris,75056,0.04081632653061224,17,48.821768747596,2.3688706755638,13.0
15107,Palais des Sports,OUI,19,3,16,14,2,OUI,OUI,2025-03-13 17:01:37+00:00,"48.833468517426, 2.2858720645308",Paris,75056,0.8421052631578947,17,48.833468517426,2.2858720645308,15.0
12108,Bercy.,OUI,62,23,39,34,5,OUI,OUI,2025-03-13 17:02:23+00:00,"48.839966914994, 2.3788625746965",Paris,75056,0.6290322580645161,17,48.839966914994,2.3788625746965,12.0
18017,Caulaincourt - Place Constantin Pecqueur,OUI,41,41,0,0,0,OUI,OUI,2025-03-13 17:01:43+00:00,"48.889677905028, 2.3381787144261",Paris,75056,0.0,17,48.889677905028,2.3381787144261,18.0
14006,Saint-Jacques - Tombe Issoire,OUI,20,18,2,1,1,OUI,OUI,2025-03-13 17:00:22+00:00,"48.833206330538864, 2.3369108140468597",Paris,75056,0.1,17,48.833206330538864,2.3369108140468597,14.0
19041,Belleville - Pyrénées,OUI,38,37,1,0,1,OUI,OUI,2025-03-13 17:02:11+00:00,"48.8741908, 2.3860039",Paris,75056,0.02631578947368421,17,48.8741908,2.3860039,20.0
21114,Gustave Eiffel - Parc des Impressionnistes,OUI,30,19,11,11,0,OUI,OUI,2025-03-13 17:02:28+00:00,"48.90390619651018, 2.2946908324956894",Clichy,92024,0.36666666666666664,17,48.90390619651018,2.2946908324956894,Hors Paris
1117,Pont Neuf - Rivoli,OUI,26,9,17,12,5,OUI,OUI,2025-03-13 17:02:07+00:00,"48.860089892617, 2.344057559967",Paris,75056,0.6538461538461539,17,48.860089892617,2.344057559967,1.0
31013,Centenaire - Sorins,OUI,40,38,2,0,2,OUI,OUI,2025-03-13 16:55:28+00:00,"48.85853523359734, 2.4273508787155156",Montreuil,93048,0.05,17,48.85853523359734,2.4273508787155156,Hors Paris
23903,Stade Gaston Bouillant,OUI,29,20,9,6,3,OUI,OUI,2025-03-13 17:00:04+00:00,"48.939958667023, 2.3279571813836",Villeneuve-la-Garenne,92078,0.3103448275862069,17,48.939958667023,2.3279571813836,Hors Paris
32018,Franciade - Gabriel Péri,OUI,25,20,5,3,2,OUI,OUI,2025-03-13 17:00:20+00:00,"48.93261499331498, 2.355954498052597",Saint-Denis,93066,0.2,17,48.93261499331498,2.355954498052597,Hors Paris
31704,Jeanne Hornet - Girardot,OUI,28,28,0,0,0,OUI,OUI,2025-03-13 16:54:21+00:00,"48.873802681432146, 2.427820265293122",Bagnolet,93006,0.0,17,48.873802681432146,2.427820265293122,Hors Paris
20202,Dupont de l'Eure - Gambetta,OUI,29,29,0,0,0,OUI,OUI,2025-03-13 16:58:13+00:00,"48.8679385, 2.4003649",Paris,75056,0.0,17,48.8679385,2.4003649,20.0
17201,Porte Maillot - Perreire,OUI,49,32,17,7,10,OUI,OUI,2025-03-13 17:02:22+00:00,"48.878021154637, 2.2842371277102",Paris,75056,0.3469387755102041,17,48.878021154637,2.2842371277102,17.0
11003,Keller - La Roquette,OUI,33,17,16,13,3,OUI,OUI,2025-03-13 17:01:58+00:00,"48.8555508, 2.3752778",Paris,75056,0.48484848484848486,17,48.8555508,2.3752778,11.0
15059,Parc André Citroën,OUI,64,2,62,58,4,OUI,OUI,2025-03-13 17:02:16+00:00,"48.840639944296655, 2.2780618071556096",Paris,75056,0.96875,17,48.840639944296655,2.2780618071556096,15.0
15020,Mairie du 15ème,OUI,31,23,8,7,1,OUI,OUI,2025-03-13 17:00:43+00:00,"48.8417762, 2.2986539",Paris,75056,0.25806451612903225,17,48.8417762,2.2986539,15.0
23403,Chateau,OUI,21,19,2,1,1,OUI,OUI,2025-03-13 16:53:40+00:00,"48.774661399959, 2.3135878035462",Bourg-la-Reine,92014,0.09523809523809523,17,48.774661399959,2.3135878035462,Hors Paris
13113,Vistule - Choisy,OUI,33,26,7,5,2,OUI,OUI,2025-03-13 17:00:41+00:00,"48.82365543660611, 2.3615723848342896",Paris,75056,0.21212121212121213,17,48.82365543660611,2.3615723848342896,13.0
4013,Vieille du Temple - Francs Bourgeois,OUI,27,6,21,20,1,OUI,OUI,2025-03-13 16:59:38+00:00,"48.858256413365815, 2.35821794718504",Paris,75056,0.7777777777777778,17,48.858256413365815,2.35821794718504,4.0
15061,Square Desnouettes,OUI,22,15,7,6,1,OUI,OUI,2025-03-13 17:01:16+00:00,"48.83476837934194, 2.284142297394666",Paris,75056,0.3181818181818182,17,48.83476837934194,2.284142297394666,15.0
45001,Hôtel de Ville de Champigny sur Marne,OUI,21,4,17,9,8,OUI,OUI,2025-03-13 17:02:19+00:00,"48.813810628405, 2.5096759200096",Champigny-sur-Marne,94017,0.8095238095238095,17,48.813810628405,2.5096759200096,Hors Paris
20017,Saint-Blaise - Mouraud,OUI,27,26,1,0,1,OUI,OUI,2025-03-13 16:53:04+00:00,"48.85696177597818, 2.40869477391243",Paris,75056,0.037037037037037035,17,48.85696177597818,2.40869477391243,20.0
9118,Faubourg Poissonniere - Delta,OUI,36,36,0,0,0,OUI,OUI,2025-03-13 17:01:27+00:00,"48.882555807626765, 2.3497482016682625",Paris,75056,0.0,17,48.882555807626765,2.3497482016682625,10.0
11019,Charonne - Philippe-Auguste,OUI,30,27,3,2,1,OUI,OUI,2025-03-13 16:59:17+00:00,"48.855603162026, 2.39054639062",Paris,75056,0.1,17,48.855603162026,2.39054639062,11.0
10163,Gare du Nord - Demarquay,OUI,29,25,4,0,4,OUI,OUI,2025-03-13 17:01:08+00:00,"48.881154, 2.358411",Paris,75056,0.13793103448275862,17,48.881154,2.358411,10.0
23008,Hôtel de Ville de Levallois Perret,OUI,25,1,24,19,5,OUI,OUI,2025-03-13 16:58:33+00:00,"48.89314451997415, 2.2888818383216862",Levallois-Perret,92044,0.96,17,48.89314451997415,2.2888818383216862,Hors Paris
19023,Manin - Simon Bolivar,OUI,23,21,2,0,2,OUI,OUI,2025-03-13 16:59:17+00:00,"48.876499654127, 2.3794073625991",Paris,75056,0.08695652173913043,17,48.876499654127,2.3794073625991,19.0
8015,Roquépine - Malesherbes,OUI,51,20,31,27,4,OUI,OUI,2025-03-13 17:02:14+00:00,"48.87345073390807, 2.320404499769211",Paris,75056,0.6078431372549019,17,48.87345073390807,2.320404499769211,8.0
18138,Station Paris Basketball - Ney - Charles Hermite,OUI,19,14,5,1,4,OUI,OUI,2025-03-13 17:02:09+00:00,"48.898748039775, 2.3645754531026",Paris,75056,0.2631578947368421,17,48.898748039775,2.3645754531026,18.0
14116,Romain Rolland,OUI,25,23,2,1,1,OUI,OUI,2025-03-13 17:00:45+00:00,"48.820215229662765, 2.3234144234418346",Montrouge,92049,0.08,17,48.820215229662765,2.3234144234418346,14.0
7016,Surcouf - Université,OUI,57,16,41,35,6,OUI,OUI,2025-03-13 17:02:14+00:00,"48.861273016278, 2.3094535509142",Paris,75056,0.7192982456140351,17,48.861273016278,2.3094535509142,7.0
47002,Les Juilliottes,OUI,21,5,16,11,5,OUI,OUI,2025-03-13 16:56:21+00:00,"48.8043072, 2.4437362",Maisons-Alfort,94046,0.7619047619047619,17,48.8043072,2.4437362,Hors Paris
4011,Hôtel de Ville - Pont-Marie,OUI,31,1,30,28,2,OUI,OUI,2025-03-13 17:02:01+00:00,"48.853899645527, 2.3569472506642",Paris,75056,0.967741935483871,17,48.853899645527,2.3569472506642,4.0
33005,République - Henri Barbusse,OUI,32,23,9,5,4,OUI,OUI,2025-03-13 17:01:07+00:00,"48.90661553626751, 2.389432489871979",Aubervilliers,93001,0.28125,17,48.90661553626751,2.389432489871979,Hors Paris
12041,Bois de Vincennes.,OUI,58,52,6,2,4,OUI,OUI,2025-03-13 17:00:55+00:00,"48.8338064, 2.4132221",Saint-Mandé,94067,0.10344827586206896,17,48.8338064,2.4132221,Hors Paris
7026,Place de Finlande,OUI,24,2,22,14,8,OUI,OUI,2025-03-13 16:57:14+00:00,"48.862408335967, 2.3113624379039",Paris,75056,0.9166666666666666,17,48.862408335967,2.3113624379039,7.0
7013,Duroc - Place de Breteuil,OUI,44,26,18,17,1,OUI,OUI,2025-03-13 17:01:23+00:00,"48.847460641142, 2.3126140236855",Paris,75056,0.4090909090909091,17,48.847460641142,2.3126140236855,7.0
5019,Poissy - Saint-Germain,OUI,24,7,17,14,3,OUI,OUI,2025-03-13 17:02:06+00:00,"48.84969649427, 2.3529685288668",Paris,75056,0.7083333333333334,17,48.84969649427,2.3529685288668,5.0
17016,Brochant - Square des Batignolles,OUI,31,26,5,2,3,OUI,OUI,2025-03-13 17:00:34+00:00,"48.88818698581028, 2.316861143151153",Paris,75056,0.16129032258064516,17,48.88818698581028,2.316861143151153,17.0
1016,Thérèse - Opéra,OUI,24,2,22,21,1,OUI,OUI,2025-03-13 17:00:43+00:00,"48.866483514509, 2.3344334212238",Paris,75056,0.9166666666666666,17,48.866483514509,2.3344334212238,1.0
18019,Square Raymond Souplex,OUI,51,50,1,0,1,OUI,OUI,2025-03-13 17:02:28+00:00,"48.89183721478911, 2.335426103165901",Paris,75056,0.0196078431372549,17,48.89183721478911,2.335426103165901,18.0
17033,Carnot - Général Lanrezac,OUI,29,28,1,0,1,OUI,OUI,2025-03-13 16:59:08+00:00,"48.875443870736, 2.2938242935036",Paris,75056,0.034482758620689655,17,48.875443870736,2.2938242935036,17.0
14007,Ferrus - Saint-Jacques,OUI,33,29,4,1,3,OUI,OUI,2025-03-13 17:02:26+00:00,"48.8313878, 2.3408563",Paris,75056,0.12121212121212122,17,48.8313878,2.3408563,14.0
11034,Parmentier - Fontaine au Roi,OUI,46,31,15,12,3,OUI,OUI,2025-03-13 17:02:21+00:00,"48.86787670551736, 2.372705978671471",Paris,75056,0.32608695652173914,17,48.86787670551736,2.372705978671471,11.0
10164,Claude Vellefaux - Sambre et Meuse,OUI,32,27,5,2,3,OUI,OUI,2025-03-13 17:01:04+00:00,"48.875022, 2.370478",Paris,75056,0.15625,17,48.875022,2.370478,10.0
9012,Rougemont - Poissonnière,OUI,30,12,18,13,5,OUI,OUI,2025-03-13 17:01:01+00:00,"48.871611569354755, 2.345873080193996",Paris,75056,0.6,17,48.871611569354755,2.345873080193996,9.0
20103,Le Vau - Maurice Bertaux,OUI,23,23,0,0,0,OUI,OUI,2025-03-13 16:56:16+00:00,"48.86803439043193, 2.411030612453627",Paris,75056,0.0,17,48.86803439043193,2.411030612453627,20.0
41206,Place des Larris,OUI,34,29,5,1,4,OUI,OUI,2025-03-13 17:00:34+00:00,"48.8568363, 2.4780236",Fontenay-sous-Bois,94033,0.14705882352941177,17,48.8568363,2.4780236,Hors Paris
2014,Daunou - Louis le Grand,OUI,32,11,21,9,12,OUI,OUI,2025-03-13 17:01:24+00:00,"48.869113, 2.332515",Paris,75056,0.65625,17,48.869113,2.332515,2.0
19031,Manin - Crimée,OUI,20,4,16,3,13,OUI,OUI,2025-03-13 17:00:52+00:00,"48.8831217743719, 2.3863670602440834",Paris,75056,0.8,17,48.8831217743719,2.3863670602440834,19.0
4109,Mornay - Sully,OUI,14,7,7,1,6,OUI,OUI,2025-03-13 16:59:18+00:00,"48.84970399548416, 2.364460788667202",Paris,75056,0.5,17,48.84970399548416,2.364460788667202,4.0
13114,Nationale - Marcel Duchamp,OUI,23,21,2,0,2,OUI,OUI,2025-03-13 17:01:02+00:00,"48.82463749337136, 2.3678014799952507",Paris,75056,0.08695652173913043,17,48.82463749337136,2.3678014799952507,13.0
3101,Porte Saint-Martin,OUI,30,3,27,22,5,OUI,OUI,2025-03-13 17:00:49+00:00,"48.86860172112996, 2.35570102930069",Paris,75056,0.9,17,48.86860172112996,2.35570102930069,3.0
21108,Mairie de Clichy,OUI,44,30,14,11,3,OUI,OUI,2025-03-13 17:02:28+00:00,"48.903653634661, 2.3059353232384",Clichy,92024,0.3181818181818182,17,48.903653634661,2.3059353232384,Hors Paris
8105,François 1er - Lincoln,OUI,29,15,14,0,14,OUI,OUI,2025-03-13 17:02:20+00:00,"48.869517979344, 2.3024262188416",Paris,75056,0.4827586206896552,17,48.869517979344,2.3024262188416,8.0
6014,Pont de Lodi - Dauphine,OUI,21,2,19,13,6,OUI,OUI,2025-03-13 17:01:20+00:00,"48.855296898603285, 2.339947307565249",Paris,75056,0.9047619047619048,17,48.855296898603285,2.339947307565249,6.0
11048,Place Mireille Havet,OUI,39,6,33,27,6,OUI,OUI,2025-03-13 17:02:25+00:00,"48.850533, 2.383756",Paris,75056,0.8461538461538461,17,48.850533,2.383756,11.0
31018,Gambetta - Michelet,OUI,30,24,6,3,3,OUI,OUI,2025-03-13 17:01:21+00:00,"48.85273792380526, 2.429966032505036",Montreuil,93048,0.2,17,48.85273792380526,2.429966032505036,Hors Paris
19030,Melun - Jean Jaurès,OUI,26,25,1,0,1,OUI,OUI,2025-03-13 17:01:23+00:00,"48.8837796723475, 2.376477420330048",Paris,75056,0.038461538461538464,17,48.8837796723475,2.376477420330048,19.0
2110,Jeûneurs - Mulhouse,OUI,28,22,6,6,0,OUI,OUI,2025-03-13 17:00:01+00:00,"48.868997, 2.346925",Paris,75056,0.21428571428571427,17,48.868997,2.346925,2.0
21004,Jean Jaurès - Reine,OUI,31,7,24,22,2,OUI,OUI,2025-03-13 17:01:39+00:00,"48.84009622558849, 2.239872515201569",Boulogne-Billancourt,92012,0.7741935483870968,17,48.84009622558849,2.239872515201569,Hors Paris
11107,Faidherbe - Dahomey,OUI,41,22,19,14,5,OUI,OUI,2025-03-13 17:00:04+00:00,"48.851358329771806, 2.383823134795429",Paris,75056,0.4634146341463415,17,48.851358329771806,2.383823134795429,11.0
11044,Square du Bataclan,OUI,18,2,16,14,2,OUI,OUI,2025-03-13 17:00:45+00:00,"48.8633762, 2.3711327",Paris,75056,0.8888888888888888,17,48.8633762,2.3711327,11.0
9113,Bleue - Trévise,OUI,24,7,17,10,7,OUI,OUI,2025-03-13 17:01:31+00:00,"48.87578906564573, 2.347289621829987",Paris,75056,0.7083333333333334,17,48.87578906564573,2.347289621829987,9.0
16041,Versailles - Claude Terrasse,OUI,44,14,30,26,4,OUI,OUI,2025-03-13 17:02:27+00:00,"48.840219338074, 2.263834191153",Paris,75056,0.6818181818181818,17,48.840219338074,2.263834191153,16.0
15058,Place du Moulin de Javel,OUI,47,26,21,20,1,OUI,OUI,2025-03-13 17:01:31+00:00,"48.84021670922, 2.2716060653329",Paris,75056,0.44680851063829785,17,48.84021670922,2.2716060653329,15.0
8029,Place du Canada,OUI,55,20,35,21,14,OUI,OUI,2025-03-13 17:00:52+00:00,"48.865346269363, 2.3101937879648",Paris,75056,0.6363636363636364,17,48.865346269363,2.3101937879648,8.0
2101,Bachaumont - Montmartre,OUI,32,15,17,17,0,OUI,OUI,2025-03-13 17:01:21+00:00,"48.86617395079137, 2.3449775576591496",Paris,75056,0.53125,17,48.86617395079137,2.3449775576591496,2.0
11110,Roquette - Folie Regnault,OUI,49,46,3,0,3,OUI,OUI,2025-03-13 17:02:13+00:00,"48.859246959155485, 2.386553623578705",Paris,75056,0.061224489795918366,17,48.859246959155485,2.386553623578705,11.0
8049,Georges V - François 1er,OUI,22,15,7,4,3,OUI,OUI,2025-03-13 17:02:01+00:00,"48.87034, 2.30082",Paris,75056,0.3181818181818182,17,48.87034,2.30082,8.0
12153,Terroirs de France - Lheureux,OUI,53,33,20,18,2,OUI,OUI,2025-03-13 17:02:18+00:00,"48.83212027074841, 2.388618104159832",Paris,75056,0.37735849056603776,17,48.83212027074841,2.388618104159832,12.0
12154,Square Georges Melies,OUI,38,23,15,10,5,OUI,OUI,2025-03-13 16:58:15+00:00,"48.84070239213081, 2.409667745232582",Paris,75056,0.39473684210526316,17,48.84070239213081,2.409667745232582,12.0
14127,Odessa - Départ,OUI,39,29,10,4,6,OUI,OUI,2025-03-13 16:57:18+00:00,"48.842885590081, 2.3244281485677",Paris,75056,0.2564102564102564,17,48.842885590081,2.3244281485677,14.0
22017,Charles de Gaulle - Louis Philippe,OUI,26,23,3,2,1,OUI,OUI,2025-03-13 17:02:24+00:00,"48.881742142181, 2.2710045335353",Neuilly-sur-Seine,92051,0.11538461538461539,17,48.881742142181,2.2710045335353,Hors Paris
14016,René Coty - Parc Montsouris,OUI,53,50,3,0,3,OUI,OUI,2025-03-13 16:59:23+00:00,"48.82479134498032, 2.336124926805496",Paris,75056,0.05660377358490566,17,48.82479134498032,2.336124926805496,14.0
19021,Mairie du 19ème,OUI,24,24,0,0,0,OUI,OUI,2025-03-13 17:02:13+00:00,"48.88256264247959, 2.3812624812126164",Paris,75056,0.0,17,48.88256264247959,2.3812624812126164,19.0
12033,François Truffaut - Saint Emilion,OUI,66,12,54,50,4,OUI,OUI,2025-03-13 17:02:13+00:00,"48.83372354344807, 2.386601903271428",Paris,75056,0.8181818181818182,17,48.83372354344807,2.386601903271428,12.0
17104,Jardin Marguerite Long,OUI,21,16,5,1,4,OUI,OUI,2025-03-13 17:01:56+00:00,"48.8816985773914, 2.2836575657129288",Paris,75056,0.23809523809523808,17,48.8816985773914,2.2836575657129288,17.0
18142,Jessaint - Marx Dormoy,OUI,29,28,1,1,0,OUI,OUI,2025-03-13 16:59:25+00:00,"48.88484543106364, 2.358930408954621",Paris,75056,0.034482758620689655,17,48.88484543106364,2.358930408954621,18.0
22002,Argenson - Château,OUI,24,11,13,11,2,OUI,OUI,2025-03-13 16:58:34+00:00,"48.888559314669514, 2.2642001509666447",Neuilly-sur-Seine,92051,0.5416666666666666,17,48.888559314669514,2.2642001509666447,Hors Paris
18035,René Binet - Porte de Montmartre,OUI,36,34,2,0,2,OUI,OUI,2025-03-13 16:59:10+00:00,"48.89905109950848, 2.3365534096956253",Paris,75056,0.05555555555555555,17,48.89905109950848,2.3365534096956253,18.0
35008,Place de l'Eglise - Pantin,OUI,28,27,1,0,1,OUI,OUI,2025-03-13 16:57:25+00:00,"48.892809461520265, 2.4124351143836975",Pantin,93055,0.03571428571428571,17,48.892809461520265,2.4124351143836975,Hors Paris
13110,Moulin de la Pointe,OUI,21,19,2,2,0,OUI,OUI,2025-03-13 17:00:30+00:00,"48.82092946051445, 2.3563179373741145",Paris,75056,0.09523809523809523,17,48.82092946051445,2.3563179373741145,13.0
13022,Butte aux Cailles - Esperance,OUI,30,25,5,3,2,OUI,OUI,2025-03-13 17:00:55+00:00,"48.82758774190948, 2.3492151126265526",Paris,75056,0.16666666666666666,17,48.82758774190948,2.3492151126265526,13.0
15009,Suffren - Pérignon,OUI,44,5,39,34,5,OUI,OUI,2025-03-13 17:01:54+00:00,"48.84717561492764, 2.307052147596786",Paris,75056,0.8863636363636364,17,48.84717561492764,2.307052147596786,15.0
20045,Louis Ganne - Davout,OUI,28,26,2,0,2,OUI,OUI,2025-03-13 17:00:18+00:00,"48.86338720692607, 2.409725748002529",Paris,75056,0.07142857142857142,17,48.86338720692607,2.409725748002529,20.0
23005,Gare de Clichy-Levallois,OUI,25,7,18,17,1,OUI,OUI,2025-03-13 17:02:02+00:00,"48.89679827481989, 2.2984680533409123",Levallois-Perret,92044,0.72,17,48.89679827481989,2.2984680533409123,Hors Paris
13019,Fernand Braudel - Vincent Auriol,OUI,36,19,17,14,3,OUI,OUI,2025-03-13 17:02:09+00:00,"48.83637852318147, 2.3723404482007027",Paris,75056,0.4722222222222222,17,48.83637852318147,2.3723404482007027,13.0
21120,Docteur Calmette - Martre,OUI,30,28,2,2,0,OUI,OUI,2025-03-13 17:01:41+00:00,"48.898969358483, 2.3086513252383",Clichy,92024,0.06666666666666667,17,48.898969358483,2.3086513252383,Hors Paris
5030,Sorbonne - Ecoles,OUI,48,34,14,3,11,OUI,OUI,2025-03-13 17:00:14+00:00,"48.849686566191, 2.3434996604919",Paris,75056,0.2916666666666667,17,48.849686566191,2.3434996604919,5.0
14125,Dareau - Broussais,OUI,21,19,2,0,2,OUI,OUI,2025-03-13 17:01:04+00:00,"48.8307758, 2.3361804",Paris,75056,0.09523809523809523,17,48.8307758,2.3361804,14.0
21952,Place Tony de Graaff,OUI,42,13,29,20,9,OUI,OUI,2025-03-13 17:01:50+00:00,"48.8181645, 2.2458109",Meudon,92048,0.6904761904761905,17,48.8181645,2.2458109,Hors Paris
21009,Le Corbusier - Jean Jaurès,OUI,44,21,23,21,2,OUI,OUI,2025-03-13 17:00:40+00:00,"48.83780830557548, 2.2408381104469304",Boulogne-Billancourt,92012,0.5227272727272727,17,48.83780830557548,2.2408381104469304,Hors Paris
9015,Lamartine - Faubourg Montmartre,OUI,28,16,12,2,10,OUI,OUI,2025-03-13 17:02:20+00:00,"48.876613982891, 2.3397656902671",Paris,75056,0.42857142857142855,17,48.876613982891,2.3397656902671,9.0
31017,Jean Moulin - Paul Doumer,OUI,17,15,2,1,1,OUI,OUI,2025-03-13 17:01:59+00:00,"48.8622179854695, 2.45533436536789",Montreuil,93048,0.11764705882352941,17,48.8622179854695,2.45533436536789,Hors Paris
16031,Vignes - Boulainvilliers,OUI,20,18,2,0,2,OUI,OUI,2025-03-13 17:01:21+00:00,"48.856399483950504, 2.275240458548069",Paris,75056,0.1,17,48.856399483950504,2.275240458548069,16.0
13047,Boutroux - Porte de Vitry,OUI,49,27,22,19,3,OUI,OUI,2025-03-13 16:59:41+00:00,"48.822632, 2.377738",Paris,75056,0.4489795918367347,17,48.822632,2.377738,13.0
