Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques,Nom communes équipées,Code INSEE communes équipées,Densite de la Station
11112,Jules Vallès - Charonne,OUI,23,14,9,4,5,OUI,OUI,2025-03-13T13:59:25+00:00,"48.854284379935, 2.3847674578428",Paris,75056,0.391304347826087
44011,Lebrun - Colonel Fabien,OUI,27,26,1,0,1,OUI,OUI,2025-03-13T13:52:22+00:00,"48.78266870733145, 2.381317801773548",Vitry-sur-Seine,94081,0.037037037037037035
5007,Ecoles - Carmes,OUI,34,2,32,15,17,OUI,OUI,2025-03-13T14:00:06+00:00,"48.848904447989405, 2.3473486304283147",Paris,75056,0.9411764705882353
2108,Vivienne - Montmartre,OUI,37,2,35,18,17,OUI,OUI,2025-03-13T14:02:00+00:00,"48.871347597383, 2.3414588347077",Paris,75056,0.9459459459459459
16105,Crevaux - Bugeaud,OUI,31,28,3,0,3,OUI,OUI,2025-03-13T13:56:02+00:00,"48.87080942867, 2.2811490076919",Paris,75056,0.0967741935483871
21707,Square Etienne Jarousse,OUI,22,22,0,0,0,OUI,OUI,2025-03-13T14:00:58+00:00,"48.82485182597129, 2.2925933450460434",Vanves,92075,0.0
4006,Bourdon - Pont Morland,OUI,51,22,29,23,6,OUI,OUI,2025-03-13T14:01:48+00:00,"48.8478103, 2.3659356",Paris,75056,0.5686274509803921
4019,Cloître Saint-Merri - Renard,OUI,31,2,29,21,8,OUI,OUI,2025-03-13T14:01:46+00:00,"48.858835448898, 2.3518279194832",Paris,75056,0.9354838709677419
18202,Diane Arbus,OUI,37,36,1,1,0,OUI,OUI,2025-03-13T13:54:37+00:00,"48.898800717199, 2.3524022474885",Paris,75056,0.02702702702702703
15129,Hôpital Necker,OUI,37,18,19,14,5,OUI,OUI,2025-03-13T13:58:26+00:00,"48.846043490118454, 2.313245013356209",Paris,75056,0.5135135135135135
3008,Perle - Vieille du Temple,OUI,35,3,32,24,8,OUI,OUI,2025-03-13T14:01:36+00:00,"48.8601346, 2.3611206",Paris,75056,0.9142857142857143
8027,Mairie du 8ème,OUI,14,4,10,6,4,OUI,OUI,2025-03-13T14:01:57+00:00,"48.877932, 2.318264",Paris,75056,0.7142857142857143
6010,Chevreuse - Montparnasse,OUI,15,7,8,2,6,OUI,OUI,2025-03-13T13:57:14+00:00,"48.841739161231, 2.3315522167367",Paris,75056,0.5333333333333333
15039,Abbé Groult - Convention,OUI,12,12,0,0,0,OUI,OUI,2025-03-13T14:00:02+00:00,"48.83596927866069, 2.302064039509349",Paris,75056,0.0
1007,Turbigo - Française,OUI,16,1,15,8,7,OUI,OUI,2025-03-13T14:00:28+00:00,"48.86358858111446, 2.3477794602513313",Paris,75056,0.9375
21402,Place Aimé Césaire,OUI,27,23,4,0,4,OUI,OUI,2025-03-13T13:54:02+00:00,"48.783194713067815, 2.2429127991199493",Clamart,92023,0.14814814814814814
47003,Charentonneau - Maisons Alfort,OUI,20,17,3,2,1,OUI,OUI,2025-03-13T14:01:52+00:00,"48.809932980484355, 2.443288456496946",Maisons-Alfort,94046,0.15
13018,Bruant - Vincent Auriol,OUI,25,9,16,12,4,OUI,OUI,2025-03-13T14:01:27+00:00,"48.834848452929, 2.3668264996271",Paris,75056,0.64
18034,Leibniz - Jean Dollfus,OUI,32,32,0,0,0,OUI,OUI,2025-03-13T13:47:52+00:00,"48.896328348515986, 2.333390423834684",Paris,75056,0.0
21303,Jean Monnet - Iles,OUI,32,4,28,26,2,OUI,OUI,2025-03-13T14:01:55+00:00,"48.823393984057304, 2.2497073194874866",Issy-les-Moulineaux,92040,0.875
18140,Porte de Clignancourt - Ney,OUI,38,34,4,3,1,OUI,OUI,2025-03-13T13:54:56+00:00,"48.899641123987095, 2.344321422278881",Paris,75056,0.10526315789473684
9007,Condorcet - Turgot,OUI,19,15,4,0,4,OUI,OUI,2025-03-13T13:52:24+00:00,"48.87985155789093, 2.345232367515564",Paris,75056,0.21052631578947367
9009,Square Montholon,OUI,18,10,8,1,7,OUI,OUI,2025-03-13T13:57:57+00:00,"48.876620377545024, 2.3457641154527664",Paris,75056,0.4444444444444444
13052,Leredde - Tolbiac,OUI,43,15,28,16,12,OUI,OUI,2025-03-13T13:59:04+00:00,"48.82887629664, 2.3744382709265",Paris,75056,0.6511627906976745
13005,Cordelières - Arago,OUI,45,8,37,32,5,OUI,OUI,2025-03-13T14:01:13+00:00,"48.83548071896613, 2.348572461702221",Paris,75056,0.8222222222222222
17024,Villiers - Batignolles,OUI,23,19,4,0,4,OUI,OUI,2025-03-13T13:59:56+00:00,"48.88125253846116, 2.31653843075037",Paris,75056,0.17391304347826086
19002,Centquatre,OUI,38,29,9,1,8,NON,NON,2025-03-13T14:02:00+00:00,"48.889333538455, 2.3707854375243",Paris,75056,0.23684210526315788
41401,Marne - Charles de Gaulle,OUI,25,16,9,9,0,OUI,OUI,2025-03-13T14:00:35+00:00,"48.815071719544434, 2.4121668934822087",Alfortville,94002,0.36
17019,Phalsbourg - Villiers,OUI,18,6,12,5,7,OUI,OUI,2025-03-13T13:54:21+00:00,"48.88242307900951, 2.3090453445911407",Paris,75056,0.6666666666666666
6002,Saint-Benoît - Jacob,OUI,21,10,11,9,2,OUI,OUI,2025-03-13T14:00:08+00:00,"48.85545136013941, 2.3334722220897675",Paris,75056,0.5238095238095238
15132,Bargue -  Dutot,OUI,21,14,7,4,3,OUI,OUI,2025-03-13T14:01:29+00:00,"48.837884, 2.308876",Paris,75056,0.3333333333333333
14031,Didot - Place de Moro-Giafferi,OUI,20,20,0,0,0,OUI,OUI,2025-03-13T14:00:17+00:00,"48.8337, 2.3215",Paris,75056,0.0
14137,Maurice d'Ocagne - General Maudhuy,OUI,29,25,4,1,3,OUI,OUI,2025-03-13T13:56:08+00:00,"48.82414282524159, 2.3158789426088333",Paris,75056,0.13793103448275862
20044,Davout - Volga,OUI,27,23,4,2,2,OUI,OUI,2025-03-13T13:59:25+00:00,"48.852919679957296, 2.410522909779111",Paris,75056,0.14814814814814814
14019,Sarrette - Général Leclerc,OUI,22,18,4,0,4,OUI,OUI,2025-03-13T13:59:10+00:00,"48.825030852925, 2.3264128693982",Paris,75056,0.18181818181818182
10019,Paradis - Hauteville,OUI,31,8,23,19,4,OUI,OUI,2025-03-13T13:58:14+00:00,"48.874999954666755, 2.3522757401923404",Paris,75056,0.7419354838709677
10027,Dunkerque - Alsace,OUI,20,19,1,1,0,OUI,OUI,2025-03-13T14:01:27+00:00,"48.879355, 2.358379",Paris,75056,0.05
41203,Stalingrad - Rigollots,OUI,50,49,1,0,1,OUI,OUI,2025-03-13T13:58:49+00:00,"48.84997403844251, 2.45557576417923",Fontenay-sous-Bois,94033,0.02
12002,Lacuée - Lyon,OUI,16,3,13,10,3,OUI,OUI,2025-03-13T14:01:41+00:00,"48.849268481958, 2.3704585433006",Paris,75056,0.8125
21506,Maurice Payret-Dortail,OUI,22,21,1,0,1,OUI,OUI,2025-03-13T13:53:05+00:00,"48.87811957063342, 2.2233625128865246",Suresnes,92073,0.045454545454545456
16012,Flandrin - Longchamp,OUI,40,1,39,13,26,OUI,OUI,2025-03-13T14:01:36+00:00,"48.86877849178477, 2.274354539176829",Paris,75056,0.975
4103,Archives - Rivoli,OUI,20,1,19,13,6,OUI,OUI,2025-03-13T14:01:29+00:00,"48.857346707443, 2.3539767041802",Paris,75056,0.95
16036,Porte Molitor,OUI,59,9,50,34,16,OUI,OUI,2025-03-13T14:01:36+00:00,"48.84524763511433, 2.2569015249609947",Paris,75056,0.847457627118644
14103,Maine - Liancourt,OUI,25,24,1,0,1,OUI,OUI,2025-03-13T14:01:47+00:00,"48.835064363954, 2.323731449974",Paris,75056,0.04
42505,Charles Frérot - Albert Guilpin,OUI,29,27,2,0,2,OUI,OUI,2025-03-13T14:00:10+00:00,"48.8155839183714, 2.3505029082298283",Gentilly,94037,0.06896551724137931
3001,Beaumarchais - Saint-Gilles,OUI,44,33,11,7,4,OUI,OUI,2025-03-13T13:59:09+00:00,"48.8580378, 2.3679352",Paris,75056,0.25
12015,Place de la Nation - Picpus,OUI,35,35,0,0,0,OUI,OUI,2025-03-13T14:01:05+00:00,"48.846821681548, 2.4001130461693",Paris,75056,0.0
9037,Parme - Clichy,OUI,23,20,3,2,1,OUI,OUI,2025-03-13T14:00:20+00:00,"48.881266424227, 2.3281970934506",Paris,75056,0.13043478260869565
14001,Edgar Quinet - Gaité,OUI,27,17,10,1,9,OUI,OUI,2025-03-13T13:57:06+00:00,"48.841160928966, 2.324595451355",Paris,75056,0.37037037037037035
2015,Louis le Grand - Italiens,OUI,33,8,25,17,8,OUI,OUI,2025-03-13T14:00:36+00:00,"48.870508937204, 2.3340544619393",Paris,75056,0.7575757575757576
26004,Gare RER les Grésillons,OUI,22,16,6,6,0,OUI,OUI,2025-03-13T13:59:22+00:00,"48.919898633572764, 2.31458459136273",Asnières-sur-Seine,92004,0.2727272727272727
21026,Sèvres - Général Leclerc,OUI,29,6,23,18,5,OUI,OUI,2025-03-13T14:01:36+00:00,"48.830121559055, 2.2314262390137",Boulogne-Billancourt,92012,0.7931034482758621
18139,Poissonniers - Championnet,OUI,28,25,3,1,2,OUI,OUI,2025-03-13T14:00:44+00:00,"48.89543299733937, 2.3530178144574165",Paris,75056,0.10714285714285714
19129,Solitaires - Place des Fêtes,OUI,29,29,0,0,0,NON,NON,2025-02-23T09:26:05+00:00,"48.876601, 2.391769",Paris,75056,0.0
16042,Murat - Porte de Saint-Cloud,OUI,38,2,36,32,4,OUI,OUI,2025-03-13T13:59:04+00:00,"48.83750862621299, 2.2577651962637906",Paris,75056,0.9473684210526315
20029,Frères Flavien - Porte des Lilas,OUI,23,23,0,0,0,OUI,OUI,2025-03-13T13:56:20+00:00,"48.8780992764359, 2.41104629853209",Paris,75056,0.0
1006,Grande Truanderie - Saint-Denis,OUI,28,15,13,11,2,OUI,OUI,2025-03-13T14:00:52+00:00,"48.8626302, 2.3498075",Paris,75056,0.4642857142857143
22503,Joffre - Aigle,OUI,19,13,6,5,1,OUI,OUI,2025-03-13T14:00:17+00:00,"48.904033, 2.245096",La Garenne-Colombes,92035,0.3157894736842105
15001,Gare Montparnasse - Arrivée,OUI,41,28,13,4,9,OUI,OUI,2025-03-13T14:01:45+00:00,"48.843827994315, 2.3225811123848",Paris,75056,0.3170731707317073
1102,Française - Etienne Marcel,OUI,36,15,21,15,6,OUI,OUI,2025-03-13T14:00:14+00:00,"48.864053304653766, 2.347587011754513",Paris,75056,0.5833333333333334
15008,Sèvres - Lecourbe,OUI,60,27,33,25,8,OUI,OUI,2025-03-13T14:01:56+00:00,"48.8447677, 2.3110086",Paris,75056,0.55
13017,Nationale - Vincent Auriol,OUI,33,28,5,1,4,OUI,OUI,2025-03-13T13:58:19+00:00,"48.83252708397293, 2.362354410392119",Paris,75056,0.15151515151515152
19110,Square Claude Bernard,OUI,28,17,11,7,4,OUI,OUI,2025-03-13T13:59:55+00:00,"48.89876016219984, 2.375325746834278",Paris,75056,0.39285714285714285
12020,Cours de Vincennes - Soult,OUI,44,39,5,2,3,OUI,OUI,2025-03-13T13:53:57+00:00,"48.846918761569, 2.4105220288038",Paris,75056,0.11363636363636363
22201,Henri Ravera - Gabriel Péri,OUI,28,28,0,0,0,OUI,OUI,2025-03-13T13:58:06+00:00,"48.79722273833844, 2.302115857601166",Bagneux,92007,0.0
24006,Adolphe Lalyre - Armand Silvestre,OUI,38,38,0,0,0,OUI,OUI,2025-03-13T13:59:04+00:00,"48.90406266961591, 2.273416221141815",Courbevoie,92026,0.0
5015,Epée de Bois - Mouffetard,OUI,62,50,12,9,3,OUI,OUI,2025-03-13T13:57:08+00:00,"48.841508690388835, 2.350066713988781",Paris,75056,0.1935483870967742
3009,Temple - Haudriettes,OUI,19,1,18,14,4,OUI,OUI,2025-03-13T13:59:50+00:00,"48.861636880212, 2.3566960206458",Paris,75056,0.9473684210526315
45002,Roger Salengro - Général de Gaulle,OUI,27,15,12,4,8,OUI,OUI,2025-03-13T13:59:00+00:00,"48.820029010376956, 2.4846760556101803",Champigny-sur-Marne,94017,0.4444444444444444
4014,Blancs-Manteaux - Archives,OUI,29,1,28,23,5,OUI,OUI,2025-03-13T13:59:51+00:00,"48.85941800703, 2.3559471219778",Paris,75056,0.9655172413793104
15128,Cadix - Hameau,OUI,36,28,8,6,2,OUI,OUI,2025-03-13T14:01:47+00:00,"48.8340107632249, 2.289516180753708",Paris,75056,0.2222222222222222
3012,Square Emile - Chautemps,OUI,23,5,18,13,5,OUI,OUI,2025-03-13T14:00:35+00:00,"48.867433724231, 2.3536357283592",Paris,75056,0.782608695652174
44014,Camille Risch - Paul Armangot,OUI,25,16,9,4,5,OUI,OUI,2025-03-13T14:01:04+00:00,"48.774703, 2.373685",Vitry-sur-Seine,94081,0.36
23702,Hôtel de Ville de Chaville,OUI,20,19,1,0,1,OUI,OUI,2025-03-13T13:58:26+00:00,"48.80887149094033, 2.188134044408798",Chaville,92022,0.05
12037,Reuilly - Daumesnil,OUI,36,32,4,0,4,OUI,OUI,2025-03-13T13:57:25+00:00,"48.8395385, 2.3972516",Paris,75056,0.1111111111111111
2002,Etienne Marcel - Montorgueil,OUI,25,3,22,18,4,OUI,OUI,2025-03-13T14:01:29+00:00,"48.86450567259199, 2.3461959511041637",Paris,75056,0.88
18004,Place des Abbesses,OUI,12,11,1,0,1,OUI,OUI,2025-03-13T13:59:01+00:00,"48.884542726149725, 2.3386867716908455",Paris,75056,0.08333333333333333
14023,Adolphe Pinard - Victor Hugo,OUI,51,49,2,0,2,OUI,OUI,2025-03-13T13:54:08+00:00,"48.8236825874564, 2.3077843710780144",Malakoff,92046,0.0392156862745098
16013,Mairie du 16ème,OUI,35,33,2,1,1,OUI,OUI,2025-03-13T14:00:39+00:00,"48.863936848471994, 2.2765953093767166",Paris,75056,0.05714285714285714
3006,Mairie du 3ème,OUI,23,3,20,17,3,OUI,OUI,2025-03-13T14:00:58+00:00,"48.86446178139141, 2.361762821674347",Paris,75056,0.8695652173913043
7012,Cité Vaneau,OUI,23,10,13,8,5,OUI,OUI,2025-03-13T13:58:14+00:00,"48.8542210666207, 2.319614924490452",Paris,75056,0.5652173913043478
20001,Place de la Nation - Charonne,OUI,35,33,2,0,2,OUI,OUI,2025-03-13T13:59:35+00:00,"48.848364667777, 2.3997623859813",Paris,75056,0.05714285714285714
4015,Mairie du 4ème,OUI,41,1,40,33,7,OUI,OUI,2025-03-13T14:01:36+00:00,"48.855949910497, 2.3563823103905",Paris,75056,0.975609756097561
20008,Pyrénées - Avron,OUI,31,28,3,1,2,OUI,OUI,2025-03-13T13:58:42+00:00,"48.853246898211985, 2.405871044529538",Paris,75056,0.0967741935483871
19111,Cesaria Evora - Rosa Parks,OUI,36,31,5,3,2,OUI,OUI,2025-03-13T14:01:57+00:00,"48.89717672825043, 2.3745173960924144",Paris,75056,0.1388888888888889
12019,Gare de Reuilly - Picpus,OUI,27,18,9,4,5,OUI,OUI,2025-03-13T14:01:34+00:00,"48.84267354116789, 2.3972943797707558",Paris,75056,0.3333333333333333
9111,Victoire - Laffitte,OUI,19,3,16,16,0,OUI,OUI,2025-03-13T14:00:07+00:00,"48.87514373494672, 2.338118505144376",Paris,75056,0.8421052631578947
20104,Louis Lumière.,OUI,22,21,1,1,0,OUI,OUI,2025-03-13T13:58:57+00:00,"48.86216198070008, 2.41112578185621",Paris,75056,0.045454545454545456
5122,Saint-Michel - Luxembourg,OUI,28,9,19,2,17,OUI,OUI,2025-03-13T14:01:56+00:00,"48.84501507626, 2.3394941166043",Paris,75056,0.6785714285714286
14135,Jourdan - Cité Universitaire,OUI,39,27,12,3,9,OUI,OUI,2025-03-13T13:52:01+00:00,"48.819897343156676, 2.3397007964124366",Paris,75056,0.3076923076923077
13125,Gare d'Austerlitz - Pont Charles de Gaulle,OUI,55,13,42,22,20,OUI,OUI,2025-03-13T14:01:44+00:00,"48.842319830109, 2.3670300096273",Paris,75056,0.7636363636363637
8110,Gare Saint-Lazare - Stockholm,OUI,31,18,13,2,11,OUI,OUI,2025-03-13T14:01:38+00:00,"48.877127316667654, 2.322417162358761",Paris,75056,0.41935483870967744
21110,Parc Roger Salengro,OUI,30,6,24,21,3,OUI,OUI,2025-03-13T14:01:33+00:00,"48.905303858642, 2.31055945158",Clichy,92024,0.8
20024,Gambetta - Père Lachaise,OUI,27,26,1,0,1,OUI,OUI,2025-03-13T13:57:13+00:00,"48.864295696165875, 2.398228667282044",Paris,75056,0.037037037037037035
8036,Lisbonne - Monceau,OUI,46,4,42,17,25,OUI,OUI,2025-03-13T13:59:43+00:00,"48.877455676814, 2.3096942214195",Paris,75056,0.9130434782608695
3010,Beaubourg - Michel-le-Comte,OUI,15,2,13,10,3,OUI,OUI,2025-03-13T14:00:23+00:00,"48.862534941806, 2.3543103039265",Paris,75056,0.8666666666666667
6031,Pierre Sarrazin - Saint-Michel,OUI,31,0,31,24,7,OUI,OUI,2025-03-13T14:01:24+00:00,"48.850908146398, 2.342130728066",Paris,75056,1.0
12156,Niger - Soult,OUI,23,20,3,2,1,OUI,OUI,2025-03-13T14:00:34+00:00,"48.84369906369085, 2.410361237220498",Paris,75056,0.13043478260869565
48005,Eugène Varlin - Place de la Paix,OUI,23,21,2,1,1,OUI,OUI,2025-03-13T13:54:31+00:00,"48.792862, 2.363093",Villejuif,94076,0.08695652173913043
4012,Tiron - Rivoli,OUI,27,0,27,20,7,OUI,OUI,2025-03-13T14:00:34+00:00,"48.855692253233, 2.3579058051109",Paris,75056,1.0
10034,Louis Blanc - La Chapelle,OUI,21,20,1,0,1,OUI,OUI,2025-03-13T13:54:14+00:00,"48.884008964514, 2.3599335551262",Paris,75056,0.047619047619047616
21215,Verdier - Jean Jaurès,OUI,32,29,3,2,1,OUI,OUI,2025-03-13T14:00:53+00:00,"48.81614048711214, 2.3123561963438988",Montrouge,92049,0.09375
6104,Herschel - Observatoire,OUI,36,4,32,3,29,OUI,OUI,2025-03-13T14:01:51+00:00,"48.84342376221923, 2.3376645147800446",Paris,75056,0.8888888888888888
26006,Bas - Gabriel Péri,OUI,30,14,16,14,2,OUI,OUI,2025-03-13T14:00:03+00:00,"48.91585580539625, 2.2948095202445984",Asnières-sur-Seine,92004,0.5333333333333333
21309,Mairie d'Issy,OUI,39,29,10,6,4,OUI,OUI,2025-03-13T14:01:47+00:00,"48.823767792468, 2.2723111510277",Issy-les-Moulineaux,92040,0.2564102564102564
42211,Séminaire de Conflans - Liberté,OUI,24,6,18,11,7,OUI,OUI,2025-03-13T14:00:34+00:00,"48.823194, 2.404179",Charenton-le-Pont,94018,0.75
16102,Pergolèse - Marbeau,OUI,26,21,5,0,5,OUI,OUI,2025-03-13T13:55:22+00:00,"48.873568706869, 2.2815125225299",Paris,75056,0.19230769230769232
2012,Choiseul - Quatre Septembre,OUI,44,13,31,12,19,OUI,OUI,2025-03-13T14:01:33+00:00,"48.8699355331869, 2.3359975218772893",Paris,75056,0.7045454545454546
4021,Centre Georges Pompidou,OUI,26,2,24,16,8,OUI,OUI,2025-03-13T14:01:37+00:00,"48.861419, 2.352581",Paris,75056,0.9230769230769231
3002,Saint-Gilles - Turenne,OUI,15,4,11,4,7,OUI,OUI,2025-03-13T14:00:12+00:00,"48.858158956779, 2.3647149920992",Paris,75056,0.7333333333333333
20034,Sorbier - Ménilmontant,OUI,24,24,0,0,0,OUI,OUI,2025-03-13T14:01:24+00:00,"48.868542395661, 2.3897721245885",Paris,75056,0.0
13054,Pau Casals - Neuve Tolbiac,OUI,53,4,49,20,29,OUI,OUI,2025-03-13T14:01:52+00:00,"48.8311602, 2.3774395",Paris,75056,0.9245283018867925
19201,Petit - Georges Thill,OUI,23,21,2,0,2,OUI,OUI,2025-03-13T13:56:56+00:00,"48.88603131999171, 2.3895753175020222",Paris,75056,0.08695652173913043
1012,Jean-Jacques Rousseau - Deux Ecus,OUI,22,0,22,16,6,OUI,OUI,2025-03-13T13:59:41+00:00,"48.86297805972131, 2.3414635285735126",Paris,75056,1.0
19010,Emile Reynaud - Porte de la Villette,OUI,22,21,1,0,1,OUI,OUI,2025-03-13T13:58:27+00:00,"48.90098953630053, 2.3887022584676743",Paris,75056,0.045454545454545456
2004,Square Pierre Lazareff,OUI,17,10,7,4,3,OUI,OUI,2025-03-13T14:00:11+00:00,"48.867141720746, 2.3483933508396",Paris,75056,0.4117647058823529
10009,Mairie du 10ème,OUI,18,2,16,11,5,OUI,OUI,2025-03-13T14:00:06+00:00,"48.872089449907, 2.3575825989246",Paris,75056,0.8888888888888888
35012,Candale - Mehul,OUI,25,23,2,0,2,OUI,OUI,2025-03-13T13:56:24+00:00,"48.8893935006175, 2.414379715919495",Pantin,93055,0.08
22301,Chausson - Gabriel Péri,OUI,20,15,5,5,0,OUI,OUI,2025-03-13T14:01:49+00:00,"48.921891003481115, 2.2952306270599365",Gennevilliers,92036,0.25
2016,Aboukir - Alexandrie,OUI,21,8,13,13,0,OUI,OUI,2025-03-13T14:01:31+00:00,"48.86868344444473, 2.3502043269474897",Paris,75056,0.6190476190476191
41405,Place de l'Europe - Alfortville,OUI,24,6,18,18,0,OUI,OUI,2025-03-13T13:58:27+00:00,"48.78913702405837, 2.4284800887107854",Alfortville,94002,0.75
16044,Porte de Saint Cloud - Parc des Princes,OUI,31,16,15,9,6,OUI,OUI,2025-03-13T14:00:24+00:00,"48.838662757066, 2.2525164484978",Paris,75056,0.4838709677419355
20006,Pyrénées - Plaine,OUI,12,11,1,0,1,OUI,OUI,2025-03-13T13:52:50+00:00,"48.85026702458, 2.4062821269035",Paris,75056,0.08333333333333333
4009,Village Saint-Paul,OUI,27,4,23,17,6,OUI,OUI,2025-03-13T14:01:53+00:00,"48.852639866625, 2.3607301712036",Paris,75056,0.8518518518518519
8028,Arsène Houssaye - Champs-Elysées,OUI,28,9,19,0,19,OUI,OUI,2025-03-13T14:00:32+00:00,"48.873409276267, 2.2977904602885",Paris,75056,0.6785714285714286
4101,Bastille - Beaumarchais,OUI,20,0,20,13,7,OUI,OUI,2025-03-13T14:00:32+00:00,"48.853833463852, 2.3685702681541",Paris,75056,1.0
10011,Bourse du Travail,OUI,16,13,3,2,1,OUI,OUI,2025-03-13T13:56:49+00:00,"48.868976638826, 2.3623438552022",Paris,75056,0.1875
33020,Waldeck Rochet - Germaine Tillon,OUI,30,1,29,18,11,OUI,OUI,2025-03-13T13:58:14+00:00,"48.91105960199651, 2.3676301538944244",Aubervilliers,93001,0.9666666666666667
21953,Gare de Bellevue,OUI,20,18,2,0,2,OUI,OUI,2025-03-13T13:57:51+00:00,"48.8192404685572, 2.2295309230685234",Meudon,92048,0.1
32019,Place du 8 mai 1945.,OUI,28,16,12,6,6,OUI,OUI,2025-03-13T13:58:22+00:00,"48.938882272105, 2.3566243797541",Saint-Denis,93066,0.42857142857142855
3011,Turbigo - Réaumur,OUI,31,10,21,20,1,OUI,OUI,2025-03-13T14:00:45+00:00,"48.865574047531, 2.3564198613167",Paris,75056,0.6774193548387096
9039,Chaussée d'Antin - Haussmann,OUI,23,4,19,10,9,OUI,OUI,2025-03-13T14:01:09+00:00,"48.87243, 2.33359",Paris,75056,0.8260869565217391
31709,Place de la Fraternité,OUI,22,19,3,1,2,OUI,OUI,2025-03-13T13:46:12+00:00,"48.85716405838368, 2.422847449779511",Montreuil,93048,0.13636363636363635
2008,Mairie du 2ème,OUI,28,1,27,17,10,OUI,OUI,2025-03-13T13:57:14+00:00,"48.8672190355135, 2.3404625437747044",Paris,75056,0.9642857142857143
10006,Petites Ecuries - Faubourg Saint-Denis,OUI,27,22,5,2,3,OUI,OUI,2025-03-13T14:01:52+00:00,"48.87287120589831, 2.3542150855064397",Paris,75056,0.18518518518518517
18015,Custine - Ramey,OUI,40,37,3,1,2,OUI,OUI,2025-03-13T13:56:52+00:00,"48.888735896947, 2.3469526693225",Paris,75056,0.075
22401,Charles de Gaulle - Plateau de Vanves,OUI,32,31,1,0,1,OUI,OUI,2025-03-13T13:56:55+00:00,"48.82233088973263, 2.298571803412886",Malakoff,92046,0.03125
1116,Ventadour - Opéra,OUI,27,3,24,14,10,OUI,OUI,2025-03-13T13:59:44+00:00,"48.866810653323, 2.3343884482519",Paris,75056,0.8888888888888888
7021,Bosquet - Saint-Dominique,OUI,28,14,14,9,5,OUI,OUI,2025-03-13T13:57:36+00:00,"48.858651709526, 2.3037165802346",Paris,75056,0.5
32024,Port - Confluence,OUI,23,17,6,3,3,OUI,OUI,2025-03-13T13:56:34+00:00,"48.936093926526, 2.3436167797955",Saint-Denis,93066,0.2608695652173913
32013,Saint-Denis - Université,OUI,18,2,16,6,10,OUI,OUI,2025-03-13T13:58:43+00:00,"48.94563430946964, 2.3638297989964485",Saint-Denis,93066,0.8888888888888888
23107,Gare de Sèvres - Ville d'Avray,OUI,22,21,1,1,0,OUI,OUI,2025-03-13T13:55:50+00:00,"48.826262366227, 2.2001516849313",Sèvres,92072,0.045454545454545456
2003,Saint-Denis - Réaumur,OUI,31,10,21,10,11,OUI,OUI,2025-03-13T14:01:52+00:00,"48.8661116315789, 2.3507790675507594",Paris,75056,0.6774193548387096
6026,Saint-Placide - Cherche Midi,OUI,66,40,26,15,11,OUI,OUI,2025-03-13T14:01:21+00:00,"48.8490535919234, 2.325317971408367",Paris,75056,0.3939393939393939
15111,Olivier de Serres - Leriche,OUI,24,21,3,0,3,OUI,OUI,2025-03-13T13:59:49+00:00,"48.83460221715206, 2.2957482933998112",Paris,75056,0.125
42018,Amédée Huon - Fort d'Ivry,OUI,31,29,2,0,2,OUI,OUI,2025-03-13T14:02:00+00:00,"48.805131376899986, 2.388489693403244",Ivry-sur-Seine,94041,0.06451612903225806
2021,Cléry - Montmartre,OUI,58,27,31,15,16,OUI,OUI,2025-03-13T14:01:38+00:00,"48.867458, 2.3445211",Paris,75056,0.5344827586206896
1023,Saint-Honoré - Musée du Louvre,OUI,21,0,21,10,11,OUI,OUI,2025-03-13T14:01:28+00:00,"48.863443132848, 2.3348781846405",Paris,75056,1.0
14132,Bézout - Général Leclerc,OUI,28,27,1,0,1,OUI,OUI,2025-03-13T13:59:04+00:00,"48.82884804502439, 2.3285973072052",Paris,75056,0.03571428571428571
48008,Guy Môquet - Parvis Georges Marchais,OUI,30,30,0,0,0,OUI,OUI,2025-03-13T14:01:51+00:00,"48.79518840095975, 2.35943466424942",Villejuif,94076,0.0
2005,Montmartre - Etienne Marcel,OUI,16,3,13,12,1,OUI,OUI,2025-03-13T13:58:49+00:00,"48.86502194581, 2.3450684401448",Paris,75056,0.8125
5003,Le Goff - Gay-Lussac,OUI,34,7,27,9,18,OUI,OUI,2025-03-13T14:00:14+00:00,"48.846102400979, 2.3412207886577",Paris,75056,0.7941176470588235
14022,Didot - Mariniers,OUI,35,33,2,2,0,OUI,OUI,2025-03-13T14:01:38+00:00,"48.82650543613106, 2.313136198271666",Paris,75056,0.05714285714285714
19012,Lally-Tollendal - Armand Carrel,OUI,27,26,1,1,0,OUI,OUI,2025-03-13T14:01:44+00:00,"48.88270066221072, 2.374717555940151",Paris,75056,0.037037037037037035
